pdf#16#19,7530864197531
zip#1#1,23456790123457
jpg#2#2,46913580246914
djvu#5#6,17283950617284
png#2#2,46913580246914
epub#1#1,23456790123457
inf#1#1,23456790123457
ico#1#1,23456790123457
html#1#1,23456790123457
css#1#1,23456790123457
gif#1#1,23456790123457
db#2#2,46913580246914
exe#2#2,46913580246914
avi#8#9,87654320987654
ppt#13#16,0493827160494
xls#3#3,7037037037037
gdb#2#2,46913580246914
ded#9#11,1111111111111
txt#10#12,3456790123457
